Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723612","Indirect emissions (N2O that leaches) (Manure applied)","F1053","Chickens, broilers","1973","1973","3050","FAO TIER 1","kt","0.0967","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723611","Indirect emissions (N2O that volatilises) (Manure applied)","F1053","Chickens, broilers","1973","1973","3050","FAO TIER 1","kt","0.0859","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72361","Manure applied to soils (Indirect emissions N2O)","F1053","Chickens, broilers","1973","1973","3050","FAO TIER 1","kt","0.1826","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","5111","Stocks","F1053","Chickens, broilers","1974","1974","3050","FAO TIER 1","An","78579000","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72431","Livestock total (Emissions N2O)","F1053","Chickens, broilers","1974","1974","3050","FAO TIER 1","kt","0.866","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72441","Livestock total (Emissions CH4)","F1053","Chickens, broilers","1974","1974","3050","FAO TIER 1","kt","1.5716","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72386","Manure management (manure treated, N content)","F1053","Chickens, broilers","1974","1974","3050","FAO TIER 1","kg","27826631.217","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72256","Manure management (Emissions CH4)","F1053","Chickens, broilers","1974","1974","3050","FAO TIER 1","kt","1.5716","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72306","Manure management (Emissions N2O)","F1053","Chickens, broilers","1974","1974","3050","FAO TIER 1","kt","0.2229","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72346","Manure management (Direct emissions N2O)","F1053","Chickens, broilers","1974","1974","3050","FAO TIER 1","kt","0.222","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72366","Manure management (Indirect emissions N2O)","F1053","Chickens, broilers","1974","1974","3050","FAO TIER 1","kt","0.0009","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72380","Manure left on pasture (N content)","F1053","Chickens, broilers","1974","1974","3050","FAO TIER 1","kg","567890.433","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723802","Manure left on pasture that leaches (N content)","F1053","Chickens, broilers","1974","1974","3050","FAO TIER 1","kg","170367.1299","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723801","Manure left on pasture that volatilises (N content)","F1053","Chickens, broilers","1974","1974","3050","FAO TIER 1","kg","113578.0866","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72300","Manure left on pasture (Emissions N2O)","F1053","Chickens, broilers","1974","1974","3050","FAO TIER 1","kt","0.0216","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72340","Manure left on pasture (Direct emissions N2O)","F1053","Chickens, broilers","1974","1974","3050","FAO TIER 1","kt","0.0178","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723602","Indirect emissions (N2O that leaches) (Manure on pasture)","F1053","Chickens, broilers","1974","1974","3050","FAO TIER 1","kt","0.002","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723601","Indirect emissions (N2O that volatilises) (Manure on pasture)","F1053","Chickens, broilers","1974","1974","3050","FAO TIER 1","kt","0.0018","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72360","Manure left on pasture (Indirect emissions N2O)","F1053","Chickens, broilers","1974","1974","3050","FAO TIER 1","kt","0.0038","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72381","Manure applied to soils (N content)","F1053","Chickens, broilers","1974","1974","3050","FAO TIER 1","kg","27755644.9129","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723812","Manure applied to soils that leaches (N content)","F1053","Chickens, broilers","1974","1974","3050","FAO TIER 1","kg","8326693.4739","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723811","Manure applied to soils that volatilises (N content)","F1053","Chickens, broilers","1974","1974","3050","FAO TIER 1","kg","5551128.9826","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72301","Emissions (N2O) (Manure applied)","F1053","Chickens, broilers","1974","1974","3050","FAO TIER 1","kt","0.6215","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72341","Manure applied to soils (Direct emissions N2O)","F1053","Chickens, broilers","1974","1974","3050","FAO TIER 1","kt","0.4362","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723612","Indirect emissions (N2O that leaches) (Manure applied)","F1053","Chickens, broilers","1974","1974","3050","FAO TIER 1","kt","0.0981","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723611","Indirect emissions (N2O that volatilises) (Manure applied)","F1053","Chickens, broilers","1974","1974","3050","FAO TIER 1","kt","0.0872","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72361","Manure applied to soils (Indirect emissions N2O)","F1053","Chickens, broilers","1974","1974","3050","FAO TIER 1","kt","0.1854","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","5111","Stocks","F1053","Chickens, broilers","1975","1975","3050","FAO TIER 1","An","75115000","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72431","Livestock total (Emissions N2O)","F1053","Chickens, broilers","1975","1975","3050","FAO TIER 1","kt","0.8279","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72441","Livestock total (Emissions CH4)","F1053","Chickens, broilers","1975","1975","3050","FAO TIER 1","kt","1.5023","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72386","Manure management (manure treated, N content)","F1053","Chickens, broilers","1975","1975","3050","FAO TIER 1","kg","26599949.145","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72256","Manure management (Emissions CH4)","F1053","Chickens, broilers","1975","1975","3050","FAO TIER 1","kt","1.5023","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72306","Manure management (Emissions N2O)","F1053","Chickens, broilers","1975","1975","3050","FAO TIER 1","kt","0.2131","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72346","Manure management (Direct emissions N2O)","F1053","Chickens, broilers","1975","1975","3050","FAO TIER 1","kt","0.2122","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72366","Manure management (Indirect emissions N2O)","F1053","Chickens, broilers","1975","1975","3050","FAO TIER 1","kt","0.0009","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72380","Manure left on pasture (N content)","F1053","Chickens, broilers","1975","1975","3050","FAO TIER 1","kg","542856.105","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723802","Manure left on pasture that leaches (N content)","F1053","Chickens, broilers","1975","1975","3050","FAO TIER 1","kg","162856.8315","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723801","Manure left on pasture that volatilises (N content)","F1053","Chickens, broilers","1975","1975","3050","FAO TIER 1","kg","108571.221","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72300","Manure left on pasture (Emissions N2O)","F1053","Chickens, broilers","1975","1975","3050","FAO TIER 1","kt","0.0207","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72340","Manure left on pasture (Direct emissions N2O)","F1053","Chickens, broilers","1975","1975","3050","FAO TIER 1","kt","0.0171","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723602","Indirect emissions (N2O that leaches) (Manure on pasture)","F1053","Chickens, broilers","1975","1975","3050","FAO TIER 1","kt","0.0019","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723601","Indirect emissions (N2O that volatilises) (Manure on pasture)","F1053","Chickens, broilers","1975","1975","3050","FAO TIER 1","kt","0.0017","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72360","Manure left on pasture (Indirect emissions N2O)","F1053","Chickens, broilers","1975","1975","3050","FAO TIER 1","kt","0.0036","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72381","Manure applied to soils (N content)","F1053","Chickens, broilers","1975","1975","3050","FAO TIER 1","kg","26532092.1319","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723812","Manure applied to soils that leaches (N content)","F1053","Chickens, broilers","1975","1975","3050","FAO TIER 1","kg","7959627.6396","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723811","Manure applied to soils that volatilises (N content)","F1053","Chickens, broilers","1975","1975","3050","FAO TIER 1","kg","5306418.4264","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72301","Emissions (N2O) (Manure applied)","F1053","Chickens, broilers","1975","1975","3050","FAO TIER 1","kt","0.5941","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72341","Manure applied to soils (Direct emissions N2O)","F1053","Chickens, broilers","1975","1975","3050","FAO TIER 1","kt","0.4169","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723612","Indirect emissions (N2O that leaches) (Manure applied)","F1053","Chickens, broilers","1975","1975","3050","FAO TIER 1","kt","0.0938","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723611","Indirect emissions (N2O that volatilises) (Manure applied)","F1053","Chickens, broilers","1975","1975","3050","FAO TIER 1","kt","0.0834","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72361","Manure applied to soils (Indirect emissions N2O)","F1053","Chickens, broilers","1975","1975","3050","FAO TIER 1","kt","0.1772","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","5111","Stocks","F1053","Chickens, broilers","1976","1976","3050","FAO TIER 1","An","79707000","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72431","Livestock total (Emissions N2O)","F1053","Chickens, broilers","1976","1976","3050","FAO TIER 1","kt","0.8785","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72441","Livestock total (Emissions CH4)","F1053","Chickens, broilers","1976","1976","3050","FAO TIER 1","kt","1.5941","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72386","Manure management (manure treated, N content)","F1053","Chickens, broilers","1976","1976","3050","FAO TIER 1","kg","28226081.961","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72256","Manure management (Emissions CH4)","F1053","Chickens, broilers","1976","1976","3050","FAO TIER 1","kt","1.5941","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72306","Manure management (Emissions N2O)","F1053","Chickens, broilers","1976","1976","3050","FAO TIER 1","kt","0.2261","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72346","Manure management (Direct emissions N2O)","F1053","Chickens, broilers","1976","1976","3050","FAO TIER 1","kt","0.2252","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72366","Manure management (Indirect emissions N2O)","F1053","Chickens, broilers","1976","1976","3050","FAO TIER 1","kt","0.0009","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72380","Manure left on pasture (N content)","F1053","Chickens, broilers","1976","1976","3050","FAO TIER 1","kg","576042.489","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723802","Manure left on pasture that leaches (N content)","F1053","Chickens, broilers","1976","1976","3050","FAO TIER 1","kg","172812.7467","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723801","Manure left on pasture that volatilises (N content)","F1053","Chickens, broilers","1976","1976","3050","FAO TIER 1","kg","115208.4978","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72300","Manure left on pasture (Emissions N2O)","F1053","Chickens, broilers","1976","1976","3050","FAO TIER 1","kt","0.022","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72340","Manure left on pasture (Direct emissions N2O)","F1053","Chickens, broilers","1976","1976","3050","FAO TIER 1","kt","0.0181","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723602","Indirect emissions (N2O that leaches) (Manure on pasture)","F1053","Chickens, broilers","1976","1976","3050","FAO TIER 1","kt","0.002","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723601","Indirect emissions (N2O that volatilises) (Manure on pasture)","F1053","Chickens, broilers","1976","1976","3050","FAO TIER 1","kt","0.0018","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72360","Manure left on pasture (Indirect emissions N2O)","F1053","Chickens, broilers","1976","1976","3050","FAO TIER 1","kt","0.0038","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72381","Manure applied to soils (N content)","F1053","Chickens, broilers","1976","1976","3050","FAO TIER 1","kg","28154076.6499","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723812","Manure applied to soils that leaches (N content)","F1053","Chickens, broilers","1976","1976","3050","FAO TIER 1","kg","8446222.995","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723811","Manure applied to soils that volatilises (N content)","F1053","Chickens, broilers","1976","1976","3050","FAO TIER 1","kg","5630815.33","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72301","Emissions (N2O) (Manure applied)","F1053","Chickens, broilers","1976","1976","3050","FAO TIER 1","kt","0.6305","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72341","Manure applied to soils (Direct emissions N2O)","F1053","Chickens, broilers","1976","1976","3050","FAO TIER 1","kt","0.4424","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723612","Indirect emissions (N2O that leaches) (Manure applied)","F1053","Chickens, broilers","1976","1976","3050","FAO TIER 1","kt","0.0995","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723611","Indirect emissions (N2O that volatilises) (Manure applied)","F1053","Chickens, broilers","1976","1976","3050","FAO TIER 1","kt","0.0885","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72361","Manure applied to soils (Indirect emissions N2O)","F1053","Chickens, broilers","1976","1976","3050","FAO TIER 1","kt","0.188","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","5111","Stocks","F1053","Chickens, broilers","1977","1977","3050","FAO TIER 1","An","68032000","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72431","Livestock total (Emissions N2O)","F1053","Chickens, broilers","1977","1977","3050","FAO TIER 1","kt","0.7498","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72441","Livestock total (Emissions CH4)","F1053","Chickens, broilers","1977","1977","3050","FAO TIER 1","kt","1.3606","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72386","Manure management (manure treated, N content)","F1053","Chickens, broilers","1977","1977","3050","FAO TIER 1","kg","24091695.936","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72256","Manure management (Emissions CH4)","F1053","Chickens, broilers","1977","1977","3050","FAO TIER 1","kt","1.3606","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72306","Manure management (Emissions N2O)","F1053","Chickens, broilers","1977","1977","3050","FAO TIER 1","kt","0.193","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72346","Manure management (Direct emissions N2O)","F1053","Chickens, broilers","1977","1977","3050","FAO TIER 1","kt","0.1922","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72366","Manure management (Indirect emissions N2O)","F1053","Chickens, broilers","1977","1977","3050","FAO TIER 1","kt","0.0008","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72380","Manure left on pasture (N content)","F1053","Chickens, broilers","1977","1977","3050","FAO TIER 1","kg","491667.264","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723802","Manure left on pasture that leaches (N content)","F1053","Chickens, broilers","1977","1977","3050","FAO TIER 1","kg","147500.1792","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723801","Manure left on pasture that volatilises (N content)","F1053","Chickens, broilers","1977","1977","3050","FAO TIER 1","kg","98333.4528","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72300","Manure left on pasture (Emissions N2O)","F1053","Chickens, broilers","1977","1977","3050","FAO TIER 1","kt","0.0187","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72340","Manure left on pasture (Direct emissions N2O)","F1053","Chickens, broilers","1977","1977","3050","FAO TIER 1","kt","0.0155","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723602","Indirect emissions (N2O that leaches) (Manure on pasture)","F1053","Chickens, broilers","1977","1977","3050","FAO TIER 1","kt","0.0017","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723601","Indirect emissions (N2O that volatilises) (Manure on pasture)","F1053","Chickens, broilers","1977","1977","3050","FAO TIER 1","kt","0.0015","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72360","Manure left on pasture (Indirect emissions N2O)","F1053","Chickens, broilers","1977","1977","3050","FAO TIER 1","kt","0.0033","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72381","Manure applied to soils (N content)","F1053","Chickens, broilers","1977","1977","3050","FAO TIER 1","kg","24030237.528","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723812","Manure applied to soils that leaches (N content)","F1053","Chickens, broilers","1977","1977","3050","FAO TIER 1","kg","7209071.2584","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723811","Manure applied to soils that volatilises (N content)","F1053","Chickens, broilers","1977","1977","3050","FAO TIER 1","kg","4806047.5056","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72301","Emissions (N2O) (Manure applied)","F1053","Chickens, broilers","1977","1977","3050","FAO TIER 1","kt","0.5381","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72341","Manure applied to soils (Direct emissions N2O)","F1053","Chickens, broilers","1977","1977","3050","FAO TIER 1","kt","0.3776","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723612","Indirect emissions (N2O that leaches) (Manure applied)","F1053","Chickens, broilers","1977","1977","3050","FAO TIER 1","kt","0.085","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723611","Indirect emissions (N2O that volatilises) (Manure applied)","F1053","Chickens, broilers","1977","1977","3050","FAO TIER 1","kt","0.0755","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72361","Manure applied to soils (Indirect emissions N2O)","F1053","Chickens, broilers","1977","1977","3050","FAO TIER 1","kt","0.1605","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","5111","Stocks","F1053","Chickens, broilers","1978","1978","3050","FAO TIER 1","An","62668000","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72431","Livestock total (Emissions N2O)","F1053","Chickens, broilers","1978","1978","3050","FAO TIER 1","kt","0.6907","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72441","Livestock total (Emissions CH4)","F1053","Chickens, broilers","1978","1978","3050","FAO TIER 1","kt","1.2534","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72386","Manure management (manure treated, N content)","F1053","Chickens, broilers","1978","1978","3050","FAO TIER 1","kg","22192180.164","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72256","Manure management (Emissions CH4)","F1053","Chickens, broilers","1978","1978","3050","FAO TIER 1","kt","1.2534","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72306","Manure management (Emissions N2O)","F1053","Chickens, broilers","1978","1978","3050","FAO TIER 1","kt","0.1777","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72346","Manure management (Direct emissions N2O)","F1053","Chickens, broilers","1978","1978","3050","FAO TIER 1","kt","0.177","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72366","Manure management (Indirect emissions N2O)","F1053","Chickens, broilers","1978","1978","3050","FAO TIER 1","kt","0.0007","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72380","Manure left on pasture (N content)","F1053","Chickens, broilers","1978","1978","3050","FAO TIER 1","kg","452901.636","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723802","Manure left on pasture that leaches (N content)","F1053","Chickens, broilers","1978","1978","3050","FAO TIER 1","kg","135870.4908","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723801","Manure left on pasture that volatilises (N content)","F1053","Chickens, broilers","1978","1978","3050","FAO TIER 1","kg","90580.3272","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72300","Manure left on pasture (Emissions N2O)","F1053","Chickens, broilers","1978","1978","3050","FAO TIER 1","kt","0.0173","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72340","Manure left on pasture (Direct emissions N2O)","F1053","Chickens, broilers","1978","1978","3050","FAO TIER 1","kt","0.0142","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723602","Indirect emissions (N2O that leaches) (Manure on pasture)","F1053","Chickens, broilers","1978","1978","3050","FAO TIER 1","kt","0.0016","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723601","Indirect emissions (N2O that volatilises) (Manure on pasture)","F1053","Chickens, broilers","1978","1978","3050","FAO TIER 1","kt","0.0014","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72360","Manure left on pasture (Indirect emissions N2O)","F1053","Chickens, broilers","1978","1978","3050","FAO TIER 1","kt","0.003","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72381","Manure applied to soils (N content)","F1053","Chickens, broilers","1978","1978","3050","FAO TIER 1","kg","22135567.4595","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723812","Manure applied to soils that leaches (N content)","F1053","Chickens, broilers","1978","1978","3050","FAO TIER 1","kg","6640670.2379","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723811","Manure applied to soils that volatilises (N content)","F1053","Chickens, broilers","1978","1978","3050","FAO TIER 1","kg","4427113.4919","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72301","Emissions (N2O) (Manure applied)","F1053","Chickens, broilers","1978","1978","3050","FAO TIER 1","kt","0.4957","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72341","Manure applied to soils (Direct emissions N2O)","F1053","Chickens, broilers","1978","1978","3050","FAO TIER 1","kt","0.3478","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723612","Indirect emissions (N2O that leaches) (Manure applied)","F1053","Chickens, broilers","1978","1978","3050","FAO TIER 1","kt","0.0783","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723611","Indirect emissions (N2O that volatilises) (Manure applied)","F1053","Chickens, broilers","1978","1978","3050","FAO TIER 1","kt","0.0696","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72361","Manure applied to soils (Indirect emissions N2O)","F1053","Chickens, broilers","1978","1978","3050","FAO TIER 1","kt","0.1478","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","5111","Stocks","F1053","Chickens, broilers","1979","1979","3050","FAO TIER 1","An","67223000","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72431","Livestock total (Emissions N2O)","F1053","Chickens, broilers","1979","1979","3050","FAO TIER 1","kt","0.7409","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72441","Livestock total (Emissions CH4)","F1053","Chickens, broilers","1979","1979","3050","FAO TIER 1","kt","1.3445","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72386","Manure management (manure treated, N content)","F1053","Chickens, broilers","1979","1979","3050","FAO TIER 1","kg","23805210.429","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72256","Manure management (Emissions CH4)","F1053","Chickens, broilers","1979","1979","3050","FAO TIER 1","kt","1.3445","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72306","Manure management (Emissions N2O)","F1053","Chickens, broilers","1979","1979","3050","FAO TIER 1","kt","0.1907","E","Estimated value",""
