Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72346","Manure management (Direct emissions N2O)","F1757","Cattle","1991","1991","3050","FAO TIER 1","kt","4.0753","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72366","Manure management (Indirect emissions N2O)","F1757","Cattle","1991","1991","3050","FAO TIER 1","kt","2.4583","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72380","Manure left on pasture (N content)","F1757","Cattle","1991","1991","3050","FAO TIER 1","kg","205889473.8259","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723802","Manure left on pasture that leaches (N content)","F1757","Cattle","1991","1991","3050","FAO TIER 1","kg","61766842.1478","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723801","Manure left on pasture that volatilises (N content)","F1757","Cattle","1991","1991","3050","FAO TIER 1","kg","41177894.7652","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72300","Manure left on pasture (Emissions N2O)","F1757","Cattle","1991","1991","3050","FAO TIER 1","kt","7.8459","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72340","Manure left on pasture (Direct emissions N2O)","F1757","Cattle","1991","1991","3050","FAO TIER 1","kt","6.4708","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723602","Indirect emissions (N2O that leaches) (Manure on pasture)","F1757","Cattle","1991","1991","3050","FAO TIER 1","kt","0.728","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723601","Indirect emissions (N2O that volatilises) (Manure on pasture)","F1757","Cattle","1991","1991","3050","FAO TIER 1","kt","0.6471","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72360","Manure left on pasture (Indirect emissions N2O)","F1757","Cattle","1991","1991","3050","FAO TIER 1","kt","1.375","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72381","Manure applied to soils (N content)","F1757","Cattle","1991","1991","3050","FAO TIER 1","kg","389575695.9238","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723812","Manure applied to soils that leaches (N content)","F1757","Cattle","1991","1991","3050","FAO TIER 1","kg","116872708.7771","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723811","Manure applied to soils that volatilises (N content)","F1757","Cattle","1991","1991","3050","FAO TIER 1","kg","77915139.1848","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72301","Emissions (N2O) (Manure applied)","F1757","Cattle","1991","1991","3050","FAO TIER 1","kt","8.7237","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72341","Manure applied to soils (Direct emissions N2O)","F1757","Cattle","1991","1991","3050","FAO TIER 1","kt","6.1219","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723612","Indirect emissions (N2O that leaches) (Manure applied)","F1757","Cattle","1991","1991","3050","FAO TIER 1","kt","1.3774","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723611","Indirect emissions (N2O that volatilises) (Manure applied)","F1757","Cattle","1991","1991","3050","FAO TIER 1","kt","1.2244","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72361","Manure applied to soils (Indirect emissions N2O)","F1757","Cattle","1991","1991","3050","FAO TIER 1","kt","2.6018","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","5111","Stocks","F1757","Cattle","1992","1992","3050","FAO TIER 1","An","11924000","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72431","Livestock total (Emissions N2O)","F1757","Cattle","1992","1992","3050","FAO TIER 1","kt","23.0113","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72441","Livestock total (Emissions CH4)","F1757","Cattle","1992","1992","3050","FAO TIER 1","kt","952.437","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72254","Enteric fermentation (Emissions CH4)","F1757","Cattle","1992","1992","3050","FAO TIER 1","kt","840.648","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72386","Manure management (manure treated, N content)","F1757","Cattle","1992","1992","3050","FAO TIER 1","kg","543524773.32","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72256","Manure management (Emissions CH4)","F1757","Cattle","1992","1992","3050","FAO TIER 1","kt","111.789","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72306","Manure management (Emissions N2O)","F1757","Cattle","1992","1992","3050","FAO TIER 1","kt","6.4825","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72346","Manure management (Direct emissions N2O)","F1757","Cattle","1992","1992","3050","FAO TIER 1","kt","4.0493","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72366","Manure management (Indirect emissions N2O)","F1757","Cattle","1992","1992","3050","FAO TIER 1","kt","2.4332","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72380","Manure left on pasture (N content)","F1757","Cattle","1992","1992","3050","FAO TIER 1","kg","206005135.68","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723802","Manure left on pasture that leaches (N content)","F1757","Cattle","1992","1992","3050","FAO TIER 1","kg","61801540.704","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723801","Manure left on pasture that volatilises (N content)","F1757","Cattle","1992","1992","3050","FAO TIER 1","kg","41201027.136","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72300","Manure left on pasture (Emissions N2O)","F1757","Cattle","1992","1992","3050","FAO TIER 1","kt","7.8503","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72340","Manure left on pasture (Direct emissions N2O)","F1757","Cattle","1992","1992","3050","FAO TIER 1","kt","6.4744","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723602","Indirect emissions (N2O that leaches) (Manure on pasture)","F1757","Cattle","1992","1992","3050","FAO TIER 1","kt","0.7284","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723601","Indirect emissions (N2O that volatilises) (Manure on pasture)","F1757","Cattle","1992","1992","3050","FAO TIER 1","kt","0.6474","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72360","Manure left on pasture (Indirect emissions N2O)","F1757","Cattle","1992","1992","3050","FAO TIER 1","kt","1.3758","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72381","Manure applied to soils (N content)","F1757","Cattle","1992","1992","3050","FAO TIER 1","kg","387556928.681","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723812","Manure applied to soils that leaches (N content)","F1757","Cattle","1992","1992","3050","FAO TIER 1","kg","116267078.6043","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723811","Manure applied to soils that volatilises (N content)","F1757","Cattle","1992","1992","3050","FAO TIER 1","kg","77511385.7362","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72301","Emissions (N2O) (Manure applied)","F1757","Cattle","1992","1992","3050","FAO TIER 1","kt","8.6785","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72341","Manure applied to soils (Direct emissions N2O)","F1757","Cattle","1992","1992","3050","FAO TIER 1","kt","6.0902","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723612","Indirect emissions (N2O that leaches) (Manure applied)","F1757","Cattle","1992","1992","3050","FAO TIER 1","kt","1.3703","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723611","Indirect emissions (N2O that volatilises) (Manure applied)","F1757","Cattle","1992","1992","3050","FAO TIER 1","kt","1.218","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72361","Manure applied to soils (Indirect emissions N2O)","F1757","Cattle","1992","1992","3050","FAO TIER 1","kt","2.5883","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","5111","Stocks","F1757","Cattle","1993","1993","3050","FAO TIER 1","An","11851000","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72431","Livestock total (Emissions N2O)","F1757","Cattle","1993","1993","3050","FAO TIER 1","kt","22.8725","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72441","Livestock total (Emissions CH4)","F1757","Cattle","1993","1993","3050","FAO TIER 1","kt","946.713","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72254","Enteric fermentation (Emissions CH4)","F1757","Cattle","1993","1993","3050","FAO TIER 1","kt","835.587","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72386","Manure management (manure treated, N content)","F1757","Cattle","1993","1993","3050","FAO TIER 1","kg","540268103.16","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72256","Manure management (Emissions CH4)","F1757","Cattle","1993","1993","3050","FAO TIER 1","kt","111.126","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72306","Manure management (Emissions N2O)","F1757","Cattle","1993","1993","3050","FAO TIER 1","kt","6.4437","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72346","Manure management (Direct emissions N2O)","F1757","Cattle","1993","1993","3050","FAO TIER 1","kt","4.025","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72366","Manure management (Indirect emissions N2O)","F1757","Cattle","1993","1993","3050","FAO TIER 1","kt","2.4187","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72380","Manure left on pasture (N content)","F1757","Cattle","1993","1993","3050","FAO TIER 1","kg","204750843.84","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723802","Manure left on pasture that leaches (N content)","F1757","Cattle","1993","1993","3050","FAO TIER 1","kg","61425253.152","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723801","Manure left on pasture that volatilises (N content)","F1757","Cattle","1993","1993","3050","FAO TIER 1","kg","40950168.768","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72300","Manure left on pasture (Emissions N2O)","F1757","Cattle","1993","1993","3050","FAO TIER 1","kt","7.8025","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72340","Manure left on pasture (Direct emissions N2O)","F1757","Cattle","1993","1993","3050","FAO TIER 1","kt","6.435","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723602","Indirect emissions (N2O that leaches) (Manure on pasture)","F1757","Cattle","1993","1993","3050","FAO TIER 1","kt","0.7239","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723601","Indirect emissions (N2O that volatilises) (Manure on pasture)","F1757","Cattle","1993","1993","3050","FAO TIER 1","kt","0.6435","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72360","Manure left on pasture (Indirect emissions N2O)","F1757","Cattle","1993","1993","3050","FAO TIER 1","kt","1.3674","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72381","Manure applied to soils (N content)","F1757","Cattle","1993","1993","3050","FAO TIER 1","kg","385224854.831","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723812","Manure applied to soils that leaches (N content)","F1757","Cattle","1993","1993","3050","FAO TIER 1","kg","115567456.4493","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723811","Manure applied to soils that volatilises (N content)","F1757","Cattle","1993","1993","3050","FAO TIER 1","kg","77044970.9662","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72301","Emissions (N2O) (Manure applied)","F1757","Cattle","1993","1993","3050","FAO TIER 1","kt","8.6263","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72341","Manure applied to soils (Direct emissions N2O)","F1757","Cattle","1993","1993","3050","FAO TIER 1","kt","6.0535","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723612","Indirect emissions (N2O that leaches) (Manure applied)","F1757","Cattle","1993","1993","3050","FAO TIER 1","kt","1.362","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723611","Indirect emissions (N2O that volatilises) (Manure applied)","F1757","Cattle","1993","1993","3050","FAO TIER 1","kt","1.2107","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72361","Manure applied to soils (Indirect emissions N2O)","F1757","Cattle","1993","1993","3050","FAO TIER 1","kt","2.5728","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","5111","Stocks","F1757","Cattle","1994","1994","3050","FAO TIER 1","An","11954000","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72431","Livestock total (Emissions N2O)","F1757","Cattle","1994","1994","3050","FAO TIER 1","kt","23.1072","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72441","Livestock total (Emissions CH4)","F1757","Cattle","1994","1994","3050","FAO TIER 1","kt","956.802","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72254","Enteric fermentation (Emissions CH4)","F1757","Cattle","1994","1994","3050","FAO TIER 1","kt","844.338","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72386","Manure management (manure treated, N content)","F1757","Cattle","1994","1994","3050","FAO TIER 1","kg","546196739.76","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72256","Manure management (Emissions CH4)","F1757","Cattle","1994","1994","3050","FAO TIER 1","kt","112.464","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72306","Manure management (Emissions N2O)","F1757","Cattle","1994","1994","3050","FAO TIER 1","kt","6.5153","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72346","Manure management (Direct emissions N2O)","F1757","Cattle","1994","1994","3050","FAO TIER 1","kt","4.0684","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72366","Manure management (Indirect emissions N2O)","F1757","Cattle","1994","1994","3050","FAO TIER 1","kt","2.4468","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72380","Manure left on pasture (N content)","F1757","Cattle","1994","1994","3050","FAO TIER 1","kg","206650362.24","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723802","Manure left on pasture that leaches (N content)","F1757","Cattle","1994","1994","3050","FAO TIER 1","kg","61995108.672","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723801","Manure left on pasture that volatilises (N content)","F1757","Cattle","1994","1994","3050","FAO TIER 1","kg","41330072.448","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72300","Manure left on pasture (Emissions N2O)","F1757","Cattle","1994","1994","3050","FAO TIER 1","kt","7.8749","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72340","Manure left on pasture (Direct emissions N2O)","F1757","Cattle","1994","1994","3050","FAO TIER 1","kt","6.4947","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723602","Indirect emissions (N2O that leaches) (Manure on pasture)","F1757","Cattle","1994","1994","3050","FAO TIER 1","kt","0.7307","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723601","Indirect emissions (N2O that volatilises) (Manure on pasture)","F1757","Cattle","1994","1994","3050","FAO TIER 1","kt","0.6495","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72360","Manure left on pasture (Indirect emissions N2O)","F1757","Cattle","1994","1994","3050","FAO TIER 1","kt","1.3801","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72381","Manure applied to soils (N content)","F1757","Cattle","1994","1994","3050","FAO TIER 1","kg","389279397.302","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723812","Manure applied to soils that leaches (N content)","F1757","Cattle","1994","1994","3050","FAO TIER 1","kg","116783819.1906","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723811","Manure applied to soils that volatilises (N content)","F1757","Cattle","1994","1994","3050","FAO TIER 1","kg","77855879.4604","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72301","Emissions (N2O) (Manure applied)","F1757","Cattle","1994","1994","3050","FAO TIER 1","kt","8.7171","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72341","Manure applied to soils (Direct emissions N2O)","F1757","Cattle","1994","1994","3050","FAO TIER 1","kt","6.1172","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723612","Indirect emissions (N2O that leaches) (Manure applied)","F1757","Cattle","1994","1994","3050","FAO TIER 1","kt","1.3764","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723611","Indirect emissions (N2O that volatilises) (Manure applied)","F1757","Cattle","1994","1994","3050","FAO TIER 1","kt","1.2234","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72361","Manure applied to soils (Indirect emissions N2O)","F1757","Cattle","1994","1994","3050","FAO TIER 1","kt","2.5998","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","5111","Stocks","F1757","Cattle","1995","1995","3050","FAO TIER 1","An","11857000","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72431","Livestock total (Emissions N2O)","F1757","Cattle","1995","1995","3050","FAO TIER 1","kt","22.7879","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72441","Livestock total (Emissions CH4)","F1757","Cattle","1995","1995","3050","FAO TIER 1","kt","942.216","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72254","Enteric fermentation (Emissions CH4)","F1757","Cattle","1995","1995","3050","FAO TIER 1","kt","832.029","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72386","Manure management (manure treated, N content)","F1757","Cattle","1995","1995","3050","FAO TIER 1","kg","537244300.08","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72256","Manure management (Emissions CH4)","F1757","Cattle","1995","1995","3050","FAO TIER 1","kt","110.187","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72306","Manure management (Emissions N2O)","F1757","Cattle","1995","1995","3050","FAO TIER 1","kt","6.4054","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72346","Manure management (Direct emissions N2O)","F1757","Cattle","1995","1995","3050","FAO TIER 1","kt","4.0045","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72366","Manure management (Indirect emissions N2O)","F1757","Cattle","1995","1995","3050","FAO TIER 1","kt","2.4009","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72380","Manure left on pasture (N content)","F1757","Cattle","1995","1995","3050","FAO TIER 1","kg","204533665.92","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723802","Manure left on pasture that leaches (N content)","F1757","Cattle","1995","1995","3050","FAO TIER 1","kg","61360099.776","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723801","Manure left on pasture that volatilises (N content)","F1757","Cattle","1995","1995","3050","FAO TIER 1","kg","40906733.184","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72300","Manure left on pasture (Emissions N2O)","F1757","Cattle","1995","1995","3050","FAO TIER 1","kt","7.7942","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72340","Manure left on pasture (Direct emissions N2O)","F1757","Cattle","1995","1995","3050","FAO TIER 1","kt","6.4282","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723602","Indirect emissions (N2O that leaches) (Manure on pasture)","F1757","Cattle","1995","1995","3050","FAO TIER 1","kt","0.7232","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723601","Indirect emissions (N2O that volatilises) (Manure on pasture)","F1757","Cattle","1995","1995","3050","FAO TIER 1","kt","0.6428","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72360","Manure left on pasture (Indirect emissions N2O)","F1757","Cattle","1995","1995","3050","FAO TIER 1","kt","1.366","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72381","Manure applied to soils (N content)","F1757","Cattle","1995","1995","3050","FAO TIER 1","kg","383530704.166","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723812","Manure applied to soils that leaches (N content)","F1757","Cattle","1995","1995","3050","FAO TIER 1","kg","115059211.2498","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723811","Manure applied to soils that volatilises (N content)","F1757","Cattle","1995","1995","3050","FAO TIER 1","kg","76706140.8332","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72301","Emissions (N2O) (Manure applied)","F1757","Cattle","1995","1995","3050","FAO TIER 1","kt","8.5883","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72341","Manure applied to soils (Direct emissions N2O)","F1757","Cattle","1995","1995","3050","FAO TIER 1","kt","6.0269","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723612","Indirect emissions (N2O that leaches) (Manure applied)","F1757","Cattle","1995","1995","3050","FAO TIER 1","kt","1.3561","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723611","Indirect emissions (N2O that volatilises) (Manure applied)","F1757","Cattle","1995","1995","3050","FAO TIER 1","kt","1.2054","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72361","Manure applied to soils (Indirect emissions N2O)","F1757","Cattle","1995","1995","3050","FAO TIER 1","kt","2.5614","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","5111","Stocks","F1757","Cattle","1996","1996","3050","FAO TIER 1","An","12040000","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72431","Livestock total (Emissions N2O)","F1757","Cattle","1996","1996","3050","FAO TIER 1","kt","23.0583","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72441","Livestock total (Emissions CH4)","F1757","Cattle","1996","1996","3050","FAO TIER 1","kt","952.545","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72254","Enteric fermentation (Emissions CH4)","F1757","Cattle","1996","1996","3050","FAO TIER 1","kt","841.5","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72386","Manure management (manure treated, N content)","F1757","Cattle","1996","1996","3050","FAO TIER 1","kg","542744467.56","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72256","Manure management (Emissions CH4)","F1757","Cattle","1996","1996","3050","FAO TIER 1","kt","111.045","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72306","Manure management (Emissions N2O)","F1757","Cattle","1996","1996","3050","FAO TIER 1","kt","6.469","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72346","Manure management (Direct emissions N2O)","F1757","Cattle","1996","1996","3050","FAO TIER 1","kt","4.0472","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72366","Manure management (Indirect emissions N2O)","F1757","Cattle","1996","1996","3050","FAO TIER 1","kt","2.4218","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72380","Manure left on pasture (N content)","F1757","Cattle","1996","1996","3050","FAO TIER 1","kg","207418789.44","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723802","Manure left on pasture that leaches (N content)","F1757","Cattle","1996","1996","3050","FAO TIER 1","kg","62225636.832","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723801","Manure left on pasture that volatilises (N content)","F1757","Cattle","1996","1996","3050","FAO TIER 1","kg","41483757.888","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72300","Manure left on pasture (Emissions N2O)","F1757","Cattle","1996","1996","3050","FAO TIER 1","kt","7.9041","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72340","Manure left on pasture (Direct emissions N2O)","F1757","Cattle","1996","1996","3050","FAO TIER 1","kt","6.5189","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723602","Indirect emissions (N2O that leaches) (Manure on pasture)","F1757","Cattle","1996","1996","3050","FAO TIER 1","kt","0.7334","E","Estimated value",""
