Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72392","Crop residues (N content)","0117","Oats","1961","1961","3050","FAO TIER 1","kg","20721746.2396","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72302","Crop residues (Emissions N2O)","0117","Oats","1961","1961","3050","FAO TIER 1","kt","0.3989","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72342","Crop residues (Direct emissions N2O)","0117","Oats","1961","1961","3050","FAO TIER 1","kt","0.3256","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72362","Crop residues (Indirect emissions N2O)","0117","Oats","1961","1961","3050","FAO TIER 1","kt","0.0733","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72392","Crop residues (N content)","0117","Oats","1962","1962","3050","FAO TIER 1","kg","19372566.889","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72302","Crop residues (Emissions N2O)","0117","Oats","1962","1962","3050","FAO TIER 1","kt","0.3729","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72342","Crop residues (Direct emissions N2O)","0117","Oats","1962","1962","3050","FAO TIER 1","kt","0.3044","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72362","Crop residues (Indirect emissions N2O)","0117","Oats","1962","1962","3050","FAO TIER 1","kt","0.0685","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72392","Crop residues (N content)","0117","Oats","1963","1963","3050","FAO TIER 1","kg","16148414.0145","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72302","Crop residues (Emissions N2O)","0117","Oats","1963","1963","3050","FAO TIER 1","kt","0.3109","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72342","Crop residues (Direct emissions N2O)","0117","Oats","1963","1963","3050","FAO TIER 1","kt","0.2538","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72362","Crop residues (Indirect emissions N2O)","0117","Oats","1963","1963","3050","FAO TIER 1","kt","0.0571","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72392","Crop residues (N content)","0117","Oats","1964","1964","3050","FAO TIER 1","kg","14674203.5721","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72302","Crop residues (Emissions N2O)","0117","Oats","1964","1964","3050","FAO TIER 1","kt","0.2825","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72342","Crop residues (Direct emissions N2O)","0117","Oats","1964","1964","3050","FAO TIER 1","kt","0.2306","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72362","Crop residues (Indirect emissions N2O)","0117","Oats","1964","1964","3050","FAO TIER 1","kt","0.0519","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72392","Crop residues (N content)","0117","Oats","1965","1965","3050","FAO TIER 1","kg","13378201.6251","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72302","Crop residues (Emissions N2O)","0117","Oats","1965","1965","3050","FAO TIER 1","kt","0.2575","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72342","Crop residues (Direct emissions N2O)","0117","Oats","1965","1965","3050","FAO TIER 1","kt","0.2102","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72362","Crop residues (Indirect emissions N2O)","0117","Oats","1965","1965","3050","FAO TIER 1","kt","0.0473","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72392","Crop residues (N content)","0117","Oats","1966","1966","3050","FAO TIER 1","kg","12120566.7996","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72302","Crop residues (Emissions N2O)","0117","Oats","1966","1966","3050","FAO TIER 1","kt","0.2333","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72342","Crop residues (Direct emissions N2O)","0117","Oats","1966","1966","3050","FAO TIER 1","kt","0.1905","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72362","Crop residues (Indirect emissions N2O)","0117","Oats","1966","1966","3050","FAO TIER 1","kt","0.0429","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72392","Crop residues (N content)","0117","Oats","1967","1967","3050","FAO TIER 1","kg","14656733.9838","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72302","Crop residues (Emissions N2O)","0117","Oats","1967","1967","3050","FAO TIER 1","kt","0.2821","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72342","Crop residues (Direct emissions N2O)","0117","Oats","1967","1967","3050","FAO TIER 1","kt","0.2303","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72362","Crop residues (Indirect emissions N2O)","0117","Oats","1967","1967","3050","FAO TIER 1","kt","0.0518","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72392","Crop residues (N content)","0117","Oats","1968","1968","3050","FAO TIER 1","kg","13082922.0433","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72302","Crop residues (Emissions N2O)","0117","Oats","1968","1968","3050","FAO TIER 1","kt","0.2518","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72342","Crop residues (Direct emissions N2O)","0117","Oats","1968","1968","3050","FAO TIER 1","kt","0.2056","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72362","Crop residues (Indirect emissions N2O)","0117","Oats","1968","1968","3050","FAO TIER 1","kt","0.0463","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72392","Crop residues (N content)","0117","Oats","1969","1969","3050","FAO TIER 1","kg","13792643.9802","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72302","Crop residues (Emissions N2O)","0117","Oats","1969","1969","3050","FAO TIER 1","kt","0.2655","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72342","Crop residues (Direct emissions N2O)","0117","Oats","1969","1969","3050","FAO TIER 1","kt","0.2167","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72362","Crop residues (Indirect emissions N2O)","0117","Oats","1969","1969","3050","FAO TIER 1","kt","0.0488","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72392","Crop residues (N content)","0117","Oats","1970","1970","3050","FAO TIER 1","kg","12978448.4681","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72302","Crop residues (Emissions N2O)","0117","Oats","1970","1970","3050","FAO TIER 1","kt","0.2498","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72342","Crop residues (Direct emissions N2O)","0117","Oats","1970","1970","3050","FAO TIER 1","kt","0.2039","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72362","Crop residues (Indirect emissions N2O)","0117","Oats","1970","1970","3050","FAO TIER 1","kt","0.0459","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72392","Crop residues (N content)","0117","Oats","1971","1971","3050","FAO TIER 1","kg","14059304.0234","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72302","Crop residues (Emissions N2O)","0117","Oats","1971","1971","3050","FAO TIER 1","kt","0.2706","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72342","Crop residues (Direct emissions N2O)","0117","Oats","1971","1971","3050","FAO TIER 1","kt","0.2209","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72362","Crop residues (Indirect emissions N2O)","0117","Oats","1971","1971","3050","FAO TIER 1","kt","0.0497","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72392","Crop residues (N content)","0117","Oats","1972","1972","3050","FAO TIER 1","kg","12794754.7058","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72302","Crop residues (Emissions N2O)","0117","Oats","1972","1972","3050","FAO TIER 1","kt","0.2463","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72342","Crop residues (Direct emissions N2O)","0117","Oats","1972","1972","3050","FAO TIER 1","kt","0.2011","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72362","Crop residues (Indirect emissions N2O)","0117","Oats","1972","1972","3050","FAO TIER 1","kt","0.0452","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72392","Crop residues (N content)","0117","Oats","1973","1973","3050","FAO TIER 1","kg","11129942.3474","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72302","Crop residues (Emissions N2O)","0117","Oats","1973","1973","3050","FAO TIER 1","kt","0.2143","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72342","Crop residues (Direct emissions N2O)","0117","Oats","1973","1973","3050","FAO TIER 1","kt","0.1749","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72362","Crop residues (Indirect emissions N2O)","0117","Oats","1973","1973","3050","FAO TIER 1","kt","0.0394","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72392","Crop residues (N content)","0117","Oats","1974","1974","3050","FAO TIER 1","kg","9847261.4318","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72302","Crop residues (Emissions N2O)","0117","Oats","1974","1974","3050","FAO TIER 1","kt","0.1896","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72342","Crop residues (Direct emissions N2O)","0117","Oats","1974","1974","3050","FAO TIER 1","kt","0.1547","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72362","Crop residues (Indirect emissions N2O)","0117","Oats","1974","1974","3050","FAO TIER 1","kt","0.0348","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72392","Crop residues (N content)","0117","Oats","1975","1975","3050","FAO TIER 1","kg","8350129.9657","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72302","Crop residues (Emissions N2O)","0117","Oats","1975","1975","3050","FAO TIER 1","kt","0.1607","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72342","Crop residues (Direct emissions N2O)","0117","Oats","1975","1975","3050","FAO TIER 1","kt","0.1312","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72362","Crop residues (Indirect emissions N2O)","0117","Oats","1975","1975","3050","FAO TIER 1","kt","0.0295","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72392","Crop residues (N content)","0117","Oats","1976","1976","3050","FAO TIER 1","kg","8106321.9284","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72302","Crop residues (Emissions N2O)","0117","Oats","1976","1976","3050","FAO TIER 1","kt","0.156","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72342","Crop residues (Direct emissions N2O)","0117","Oats","1976","1976","3050","FAO TIER 1","kt","0.1274","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72362","Crop residues (Indirect emissions N2O)","0117","Oats","1976","1976","3050","FAO TIER 1","kt","0.0287","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72392","Crop residues (N content)","0117","Oats","1977","1977","3050","FAO TIER 1","kg","8026155.6601","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72302","Crop residues (Emissions N2O)","0117","Oats","1977","1977","3050","FAO TIER 1","kt","0.1545","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72342","Crop residues (Direct emissions N2O)","0117","Oats","1977","1977","3050","FAO TIER 1","kt","0.1261","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72362","Crop residues (Indirect emissions N2O)","0117","Oats","1977","1977","3050","FAO TIER 1","kt","0.0284","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72392","Crop residues (N content)","0117","Oats","1978","1978","3050","FAO TIER 1","kg","7210731.972","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72302","Crop residues (Emissions N2O)","0117","Oats","1978","1978","3050","FAO TIER 1","kt","0.1388","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72342","Crop residues (Direct emissions N2O)","0117","Oats","1978","1978","3050","FAO TIER 1","kt","0.1133","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72362","Crop residues (Indirect emissions N2O)","0117","Oats","1978","1978","3050","FAO TIER 1","kt","0.0255","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72392","Crop residues (N content)","0117","Oats","1979","1979","3050","FAO TIER 1","kg","5522945.3902","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72302","Crop residues (Emissions N2O)","0117","Oats","1979","1979","3050","FAO TIER 1","kt","0.1063","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72342","Crop residues (Direct emissions N2O)","0117","Oats","1979","1979","3050","FAO TIER 1","kt","0.0868","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72362","Crop residues (Indirect emissions N2O)","0117","Oats","1979","1979","3050","FAO TIER 1","kt","0.0195","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72392","Crop residues (N content)","0117","Oats","1980","1980","3050","FAO TIER 1","kg","6093998.9448","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72302","Crop residues (Emissions N2O)","0117","Oats","1980","1980","3050","FAO TIER 1","kt","0.1173","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72342","Crop residues (Direct emissions N2O)","0117","Oats","1980","1980","3050","FAO TIER 1","kt","0.0958","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72362","Crop residues (Indirect emissions N2O)","0117","Oats","1980","1980","3050","FAO TIER 1","kt","0.0215","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72392","Crop residues (N content)","0117","Oats","1981","1981","3050","FAO TIER 1","kg","6234232.8389","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72302","Crop residues (Emissions N2O)","0117","Oats","1981","1981","3050","FAO TIER 1","kt","0.12","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72342","Crop residues (Direct emissions N2O)","0117","Oats","1981","1981","3050","FAO TIER 1","kt","0.098","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72362","Crop residues (Indirect emissions N2O)","0117","Oats","1981","1981","3050","FAO TIER 1","kt","0.022","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72392","Crop residues (N content)","0117","Oats","1982","1982","3050","FAO TIER 1","kg","5748219.0804","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72302","Crop residues (Emissions N2O)","0117","Oats","1982","1982","3050","FAO TIER 1","kt","0.1107","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72342","Crop residues (Direct emissions N2O)","0117","Oats","1982","1982","3050","FAO TIER 1","kt","0.0903","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72362","Crop residues (Indirect emissions N2O)","0117","Oats","1982","1982","3050","FAO TIER 1","kt","0.0203","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72392","Crop residues (N content)","0117","Oats","1983","1983","3050","FAO TIER 1","kg","4683964.8023","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72302","Crop residues (Emissions N2O)","0117","Oats","1983","1983","3050","FAO TIER 1","kt","0.0902","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72342","Crop residues (Direct emissions N2O)","0117","Oats","1983","1983","3050","FAO TIER 1","kt","0.0736","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72362","Crop residues (Indirect emissions N2O)","0117","Oats","1983","1983","3050","FAO TIER 1","kt","0.0166","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72392","Crop residues (N content)","0117","Oats","1984","1984","3050","FAO TIER 1","kg","5094798.6357","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72302","Crop residues (Emissions N2O)","0117","Oats","1984","1984","3050","FAO TIER 1","kt","0.0981","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72342","Crop residues (Direct emissions N2O)","0117","Oats","1984","1984","3050","FAO TIER 1","kt","0.0801","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72362","Crop residues (Indirect emissions N2O)","0117","Oats","1984","1984","3050","FAO TIER 1","kt","0.018","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72392","Crop residues (N content)","0117","Oats","1985","1985","3050","FAO TIER 1","kg","6110437.689","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72302","Crop residues (Emissions N2O)","0117","Oats","1985","1985","3050","FAO TIER 1","kt","0.1176","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72342","Crop residues (Direct emissions N2O)","0117","Oats","1985","1985","3050","FAO TIER 1","kt","0.096","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72362","Crop residues (Indirect emissions N2O)","0117","Oats","1985","1985","3050","FAO TIER 1","kt","0.0216","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72392","Crop residues (N content)","0117","Oats","1986","1986","3050","FAO TIER 1","kg","4911655.8154","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72302","Crop residues (Emissions N2O)","0117","Oats","1986","1986","3050","FAO TIER 1","kt","0.0945","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72342","Crop residues (Direct emissions N2O)","0117","Oats","1986","1986","3050","FAO TIER 1","kt","0.0772","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72362","Crop residues (Indirect emissions N2O)","0117","Oats","1986","1986","3050","FAO TIER 1","kt","0.0174","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72392","Crop residues (N content)","0117","Oats","1987","1987","3050","FAO TIER 1","kg","4484195.7461","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72302","Crop residues (Emissions N2O)","0117","Oats","1987","1987","3050","FAO TIER 1","kt","0.0863","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72342","Crop residues (Direct emissions N2O)","0117","Oats","1987","1987","3050","FAO TIER 1","kt","0.0705","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72362","Crop residues (Indirect emissions N2O)","0117","Oats","1987","1987","3050","FAO TIER 1","kt","0.0159","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72392","Crop residues (N content)","0117","Oats","1988","1988","3050","FAO TIER 1","kg","5456614.8303","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72302","Crop residues (Emissions N2O)","0117","Oats","1988","1988","3050","FAO TIER 1","kt","0.105","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72342","Crop residues (Direct emissions N2O)","0117","Oats","1988","1988","3050","FAO TIER 1","kt","0.0857","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72362","Crop residues (Indirect emissions N2O)","0117","Oats","1988","1988","3050","FAO TIER 1","kt","0.0193","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72392","Crop residues (N content)","0117","Oats","1989","1989","3050","FAO TIER 1","kg","5287900.3746","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72302","Crop residues (Emissions N2O)","0117","Oats","1989","1989","3050","FAO TIER 1","kt","0.1018","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72342","Crop residues (Direct emissions N2O)","0117","Oats","1989","1989","3050","FAO TIER 1","kt","0.0831","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72362","Crop residues (Indirect emissions N2O)","0117","Oats","1989","1989","3050","FAO TIER 1","kt","0.0187","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72392","Crop residues (N content)","0117","Oats","1990","1990","3050","FAO TIER 1","kg","5207687.7598","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72302","Crop residues (Emissions N2O)","0117","Oats","1990","1990","3050","FAO TIER 1","kt","0.1002","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72342","Crop residues (Direct emissions N2O)","0117","Oats","1990","1990","3050","FAO TIER 1","kt","0.0818","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72362","Crop residues (Indirect emissions N2O)","0117","Oats","1990","1990","3050","FAO TIER 1","kt","0.0184","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72392","Crop residues (N content)","0117","Oats","1991","1991","3050","FAO TIER 1","kg","5105651.514","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72302","Crop residues (Emissions N2O)","0117","Oats","1991","1991","3050","FAO TIER 1","kt","0.0983","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72342","Crop residues (Direct emissions N2O)","0117","Oats","1991","1991","3050","FAO TIER 1","kt","0.0802","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72362","Crop residues (Indirect emissions N2O)","0117","Oats","1991","1991","3050","FAO TIER 1","kt","0.0181","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72392","Crop residues (N content)","0117","Oats","1992","1992","3050","FAO TIER 1","kg","4927498.3828","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72302","Crop residues (Emissions N2O)","0117","Oats","1992","1992","3050","FAO TIER 1","kt","0.0949","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72342","Crop residues (Direct emissions N2O)","0117","Oats","1992","1992","3050","FAO TIER 1","kt","0.0774","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72362","Crop residues (Indirect emissions N2O)","0117","Oats","1992","1992","3050","FAO TIER 1","kt","0.0174","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72392","Crop residues (N content)","0117","Oats","1993","1993","3050","FAO TIER 1","kg","4676848.9207","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72302","Crop residues (Emissions N2O)","0117","Oats","1993","1993","3050","FAO TIER 1","kt","0.09","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72342","Crop residues (Direct emissions N2O)","0117","Oats","1993","1993","3050","FAO TIER 1","kt","0.0735","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72362","Crop residues (Indirect emissions N2O)","0117","Oats","1993","1993","3050","FAO TIER 1","kt","0.0165","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72392","Crop residues (N content)","0117","Oats","1994","1994","3050","FAO TIER 1","kg","5786388.6125","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72302","Crop residues (Emissions N2O)","0117","Oats","1994","1994","3050","FAO TIER 1","kt","0.1114","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72342","Crop residues (Direct emissions N2O)","0117","Oats","1994","1994","3050","FAO TIER 1","kt","0.0909","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72362","Crop residues (Indirect emissions N2O)","0117","Oats","1994","1994","3050","FAO TIER 1","kt","0.0205","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72392","Crop residues (N content)","0117","Oats","1995","1995","3050","FAO TIER 1","kg","5969484.7692","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72302","Crop residues (Emissions N2O)","0117","Oats","1995","1995","3050","FAO TIER 1","kt","0.1149","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72342","Crop residues (Direct emissions N2O)","0117","Oats","1995","1995","3050","FAO TIER 1","kt","0.0938","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72362","Crop residues (Indirect emissions N2O)","0117","Oats","1995","1995","3050","FAO TIER 1","kt","0.0211","E","Estimated value",""
"GCE","Emissions from Crops","826","United Kingdom of Great Britain and Northern Ireland","72392","Crop residues (N content)","0117","Oats","1996","1996","3050","FAO TIER 1","kg","5630123.9806","E","Estimated value",""
