area,item,element,year,unit,value
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CH4),1969,kt,190.1327
United Kingdom of Great Britain and Northern Ireland,Manure Management,Direct emissions (N2O),1969,kt,5.7494
United Kingdom of Great Britain and Northern Ireland,Manure Management,Indirect emissions (N2O),1969,kt,3.8282
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (N2O),1969,kt,8.8351
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) from CH4 (AR5),1969,kt,5323.7156
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) from N2O (AR5),1969,kt,2341.3015
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) (AR5),1969,kt,7665.0171
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CH4),1970,kt,194.3359
United Kingdom of Great Britain and Northern Ireland,Manure Management,Direct emissions (N2O),1970,kt,5.8645
United Kingdom of Great Britain and Northern Ireland,Manure Management,Indirect emissions (N2O),1970,kt,3.805
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (N2O),1970,kt,8.9871
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) from CH4 (AR5),1970,kt,5441.4052
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) from N2O (AR5),1970,kt,2381.5815
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) (AR5),1970,kt,7822.9867
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CH4),1971,kt,199.1062
United Kingdom of Great Britain and Northern Ireland,Manure Management,Direct emissions (N2O),1971,kt,5.9253
United Kingdom of Great Britain and Northern Ireland,Manure Management,Indirect emissions (N2O),1971,kt,3.8187
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (N2O),1971,kt,9.1078
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) from CH4 (AR5),1971,kt,5574.9736
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) from N2O (AR5),1971,kt,2413.567
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) (AR5),1971,kt,7988.5406
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CH4),1972,kt,204.1654
United Kingdom of Great Britain and Northern Ireland,Manure Management,Direct emissions (N2O),1972,kt,6.1596
United Kingdom of Great Britain and Northern Ireland,Manure Management,Indirect emissions (N2O),1972,kt,3.9734
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (N2O),1972,kt,9.4584
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) from CH4 (AR5),1972,kt,5716.6312
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) from N2O (AR5),1972,kt,2506.476
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) (AR5),1972,kt,8223.1072
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CH4),1973,kt,214.3246
United Kingdom of Great Britain and Northern Ireland,Manure Management,Direct emissions (N2O),1973,kt,6.5114
United Kingdom of Great Britain and Northern Ireland,Manure Management,Indirect emissions (N2O),1973,kt,4.1746
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (N2O),1973,kt,9.9926
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) from CH4 (AR5),1973,kt,6001.0888
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) from N2O (AR5),1973,kt,2648.039
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) (AR5),1973,kt,8649.1278
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CH4),1974,kt,213.8718
United Kingdom of Great Britain and Northern Ireland,Manure Management,Direct emissions (N2O),1974,kt,6.6436
United Kingdom of Great Britain and Northern Ireland,Manure Management,Indirect emissions (N2O),1974,kt,4.3015
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (N2O),1974,kt,10.1815
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) from CH4 (AR5),1974,kt,5988.4104
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) from N2O (AR5),1974,kt,2698.0975
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) (AR5),1974,kt,8686.5079
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CH4),1975,kt,204.4656
United Kingdom of Great Britain and Northern Ireland,Manure Management,Direct emissions (N2O),1975,kt,6.4458
United Kingdom of Great Britain and Northern Ireland,Manure Management,Indirect emissions (N2O),1975,kt,4.2272
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (N2O),1975,kt,9.8616
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) from CH4 (AR5),1975,kt,5725.0368
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) from N2O (AR5),1975,kt,2613.324
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) (AR5),1975,kt,8338.3608
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CH4),1976,kt,200.9036
United Kingdom of Great Britain and Northern Ireland,Manure Management,Direct emissions (N2O),1976,kt,6.2562
United Kingdom of Great Britain and Northern Ireland,Manure Management,Indirect emissions (N2O),1976,kt,4.1392
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (N2O),1976,kt,9.5555
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) from CH4 (AR5),1976,kt,5625.3008
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) from N2O (AR5),1976,kt,2532.2075
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) (AR5),1976,kt,8157.5083
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CH4),1977,kt,199.5447
United Kingdom of Great Britain and Northern Ireland,Manure Management,Direct emissions (N2O),1977,kt,5.9982
United Kingdom of Great Britain and Northern Ireland,Manure Management,Indirect emissions (N2O),1977,kt,3.3746
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (N2O),1977,kt,9.2782
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) from CH4 (AR5),1977,kt,5587.2516
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) from N2O (AR5),1977,kt,2458.723
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) (AR5),1977,kt,8045.9746
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CH4),1978,kt,197.4836
United Kingdom of Great Britain and Northern Ireland,Manure Management,Direct emissions (N2O),1978,kt,5.9775
United Kingdom of Great Britain and Northern Ireland,Manure Management,Indirect emissions (N2O),1978,kt,3.4165
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (N2O),1978,kt,9.2379
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) from CH4 (AR5),1978,kt,5529.5408
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) from N2O (AR5),1978,kt,2448.0435
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) (AR5),1978,kt,7977.5843
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CH4),1979,kt,197.8065
United Kingdom of Great Britain and Northern Ireland,Manure Management,Direct emissions (N2O),1979,kt,5.9951
United Kingdom of Great Britain and Northern Ireland,Manure Management,Indirect emissions (N2O),1979,kt,3.5127
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (N2O),1979,kt,9.2463
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) from CH4 (AR5),1979,kt,5538.582
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) from N2O (AR5),1979,kt,2450.2695
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) (AR5),1979,kt,7988.8515
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CH4),1980,kt,195.2024
United Kingdom of Great Britain and Northern Ireland,Manure Management,Direct emissions (N2O),1980,kt,5.9208
United Kingdom of Great Britain and Northern Ireland,Manure Management,Indirect emissions (N2O),1980,kt,3.4842
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (N2O),1980,kt,9.139
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) from CH4 (AR5),1980,kt,5465.6672
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) from N2O (AR5),1980,kt,2421.835
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) (AR5),1980,kt,7887.5022
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CH4),1981,kt,193.4771
United Kingdom of Great Britain and Northern Ireland,Manure Management,Direct emissions (N2O),1981,kt,5.8564
United Kingdom of Great Britain and Northern Ireland,Manure Management,Indirect emissions (N2O),1981,kt,3.4538
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (N2O),1981,kt,9.043
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) from CH4 (AR5),1981,kt,5417.3588
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) from N2O (AR5),1981,kt,2396.395
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) (AR5),1981,kt,7813.7538
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CH4),1982,kt,195.1877
United Kingdom of Great Britain and Northern Ireland,Manure Management,Direct emissions (N2O),1982,kt,5.9065
United Kingdom of Great Britain and Northern Ireland,Manure Management,Indirect emissions (N2O),1982,kt,3.5241
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (N2O),1982,kt,9.1072
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) from CH4 (AR5),1982,kt,5465.2556
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) from N2O (AR5),1982,kt,2413.408
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) (AR5),1982,kt,7878.6636
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CH4),1983,kt,196.8599
United Kingdom of Great Britain and Northern Ireland,Manure Management,Direct emissions (N2O),1983,kt,5.9529
United Kingdom of Great Britain and Northern Ireland,Manure Management,Indirect emissions (N2O),1983,kt,3.5979
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (N2O),1983,kt,9.1862
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) from CH4 (AR5),1983,kt,5512.0772
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) from N2O (AR5),1983,kt,2434.343
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) (AR5),1983,kt,7946.4202
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CH4),1984,kt,196.4179
United Kingdom of Great Britain and Northern Ireland,Manure Management,Direct emissions (N2O),1984,kt,5.9521
United Kingdom of Great Britain and Northern Ireland,Manure Management,Indirect emissions (N2O),1984,kt,3.6251
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (N2O),1984,kt,9.1709
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) from CH4 (AR5),1984,kt,5499.7012
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) from N2O (AR5),1984,kt,2430.2885
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) (AR5),1984,kt,7929.9897
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CH4),1985,kt,193.9206
United Kingdom of Great Britain and Northern Ireland,Manure Management,Direct emissions (N2O),1985,kt,5.8583
United Kingdom of Great Britain and Northern Ireland,Manure Management,Indirect emissions (N2O),1985,kt,3.6438
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (N2O),1985,kt,9.0107
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) from CH4 (AR5),1985,kt,5429.7768
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) from N2O (AR5),1985,kt,2387.8355
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) (AR5),1985,kt,7817.6123
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CH4),1986,kt,193.6976
United Kingdom of Great Britain and Northern Ireland,Manure Management,Direct emissions (N2O),1986,kt,6.0085
United Kingdom of Great Britain and Northern Ireland,Manure Management,Indirect emissions (N2O),1986,kt,4.745
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (N2O),1986,kt,9.0997
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) from CH4 (AR5),1986,kt,5423.5328
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) from N2O (AR5),1986,kt,2411.4205
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) (AR5),1986,kt,7834.9533
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CH4),1987,kt,192.1364
United Kingdom of Great Britain and Northern Ireland,Manure Management,Direct emissions (N2O),1987,kt,5.9845
United Kingdom of Great Britain and Northern Ireland,Manure Management,Indirect emissions (N2O),1987,kt,4.8591
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (N2O),1987,kt,9.0217
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) from CH4 (AR5),1987,kt,5379.8192
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) from N2O (AR5),1987,kt,2390.7505
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) (AR5),1987,kt,7770.5697
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CH4),1988,kt,187.9347
United Kingdom of Great Britain and Northern Ireland,Manure Management,Direct emissions (N2O),1988,kt,5.8957
United Kingdom of Great Britain and Northern Ireland,Manure Management,Indirect emissions (N2O),1988,kt,5.0197
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (N2O),1988,kt,8.8411
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) from CH4 (AR5),1988,kt,5262.1716
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) from N2O (AR5),1988,kt,2342.8915
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) (AR5),1988,kt,7605.0631
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CH4),1989,kt,183.7211
United Kingdom of Great Britain and Northern Ireland,Manure Management,Direct emissions (N2O),1989,kt,5.8836
United Kingdom of Great Britain and Northern Ireland,Manure Management,Indirect emissions (N2O),1989,kt,5.2
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (N2O),1989,kt,8.7965
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) from CH4 (AR5),1989,kt,5144.1908
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) from N2O (AR5),1989,kt,2331.0725
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) (AR5),1989,kt,7475.2633
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CH4),1990,kt,182.802
United Kingdom of Great Britain and Northern Ireland,Manure Management,Direct emissions (N2O),1990,kt,5.9032
United Kingdom of Great Britain and Northern Ireland,Manure Management,Indirect emissions (N2O),1990,kt,5.2928
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (N2O),1990,kt,8.7979
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) from CH4 (AR5),1990,kt,5118.456
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) from N2O (AR5),1990,kt,2331.4435
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) (AR5),1990,kt,7449.8995
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CH4),1991,kt,181.4695
United Kingdom of Great Britain and Northern Ireland,Manure Management,Direct emissions (N2O),1991,kt,5.8378
United Kingdom of Great Britain and Northern Ireland,Manure Management,Indirect emissions (N2O),1991,kt,5.253
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (N2O),1991,kt,8.6897
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) from CH4 (AR5),1991,kt,5081.146
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) from N2O (AR5),1991,kt,2302.7705
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) (AR5),1991,kt,7383.9165
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CH4),1992,kt,180.6581
United Kingdom of Great Britain and Northern Ireland,Manure Management,Direct emissions (N2O),1992,kt,5.8072
United Kingdom of Great Britain and Northern Ireland,Manure Management,Indirect emissions (N2O),1992,kt,5.3317
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (N2O),1992,kt,8.6395
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) from CH4 (AR5),1992,kt,5058.4268
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) from N2O (AR5),1992,kt,2289.4675
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) (AR5),1992,kt,7347.8943
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CH4),1993,kt,181.0441
United Kingdom of Great Britain and Northern Ireland,Manure Management,Direct emissions (N2O),1993,kt,5.8072
United Kingdom of Great Britain and Northern Ireland,Manure Management,Indirect emissions (N2O),1993,kt,5.3147
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (N2O),1993,kt,8.6324
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) from CH4 (AR5),1993,kt,5069.2348
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) from N2O (AR5),1993,kt,2287.586
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) (AR5),1993,kt,7356.8208
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CH4),1994,kt,182.5648
United Kingdom of Great Britain and Northern Ireland,Manure Management,Direct emissions (N2O),1994,kt,5.8552
United Kingdom of Great Britain and Northern Ireland,Manure Management,Indirect emissions (N2O),1994,kt,5.2726
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (N2O),1994,kt,8.7104
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) from CH4 (AR5),1994,kt,5111.8144
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) from N2O (AR5),1994,kt,2308.256
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) (AR5),1994,kt,7420.0704
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CH4),1995,kt,178.3883
United Kingdom of Great Britain and Northern Ireland,Manure Management,Direct emissions (N2O),1995,kt,5.7757
United Kingdom of Great Britain and Northern Ireland,Manure Management,Indirect emissions (N2O),1995,kt,5.2134
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (N2O),1995,kt,8.5716
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) from CH4 (AR5),1995,kt,4994.8724
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) from N2O (AR5),1995,kt,2271.474
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) (AR5),1995,kt,7266.3464
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CH4),1996,kt,178.8637
United Kingdom of Great Britain and Northern Ireland,Manure Management,Direct emissions (N2O),1996,kt,5.8111
United Kingdom of Great Britain and Northern Ireland,Manure Management,Indirect emissions (N2O),1996,kt,5.1267
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (N2O),1996,kt,8.6258
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) from CH4 (AR5),1996,kt,5008.1836
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) from N2O (AR5),1996,kt,2285.837
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) (AR5),1996,kt,7294.0206
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CH4),1997,kt,179.4019
United Kingdom of Great Britain and Northern Ireland,Manure Management,Direct emissions (N2O),1997,kt,5.7952
United Kingdom of Great Britain and Northern Ireland,Manure Management,Indirect emissions (N2O),1997,kt,5.1444
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (N2O),1997,kt,8.5465
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) from CH4 (AR5),1997,kt,5023.2532
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) from N2O (AR5),1997,kt,2264.8225
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) (AR5),1997,kt,7288.0757
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CH4),1998,kt,177.6601
United Kingdom of Great Britain and Northern Ireland,Manure Management,Direct emissions (N2O),1998,kt,5.723
United Kingdom of Great Britain and Northern Ireland,Manure Management,Indirect emissions (N2O),1998,kt,5.2736
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (N2O),1998,kt,8.4511
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) from CH4 (AR5),1998,kt,4974.4828
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) from N2O (AR5),1998,kt,2239.5415
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) (AR5),1998,kt,7214.0243
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CH4),1999,kt,171.4331
United Kingdom of Great Britain and Northern Ireland,Manure Management,Direct emissions (N2O),1999,kt,5.647
United Kingdom of Great Britain and Northern Ireland,Manure Management,Indirect emissions (N2O),1999,kt,5.28
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (N2O),1999,kt,8.319
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) from CH4 (AR5),1999,kt,4800.1268
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) from N2O (AR5),1999,kt,2204.535
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) (AR5),1999,kt,7004.6618
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CH4),2000,kt,163.6132
United Kingdom of Great Britain and Northern Ireland,Manure Management,Direct emissions (N2O),2000,kt,5.5317
United Kingdom of Great Britain and Northern Ireland,Manure Management,Indirect emissions (N2O),2000,kt,5.065
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (N2O),2000,kt,8.0982
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) from CH4 (AR5),2000,kt,4581.1696
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) from N2O (AR5),2000,kt,2146.023
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) (AR5),2000,kt,6727.1926
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CH4),2001,kt,154.4717
United Kingdom of Great Britain and Northern Ireland,Manure Management,Direct emissions (N2O),2001,kt,5.2667
United Kingdom of Great Britain and Northern Ireland,Manure Management,Indirect emissions (N2O),2001,kt,4.5219
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (N2O),2001,kt,7.6961
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) from CH4 (AR5),2001,kt,4325.2076
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) from N2O (AR5),2001,kt,2039.4665
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) (AR5),2001,kt,6364.6741
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CH4),2002,kt,150.2322
United Kingdom of Great Britain and Northern Ireland,Manure Management,Direct emissions (N2O),2002,kt,5.1101
United Kingdom of Great Britain and Northern Ireland,Manure Management,Indirect emissions (N2O),2002,kt,4.4175
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (N2O),2002,kt,7.4836
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) from CH4 (AR5),2002,kt,4206.5016
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) from N2O (AR5),2002,kt,1983.154
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) (AR5),2002,kt,6189.6556
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CH4),2003,kt,147.0233
United Kingdom of Great Britain and Northern Ireland,Manure Management,Direct emissions (N2O),2003,kt,5.0953
United Kingdom of Great Britain and Northern Ireland,Manure Management,Indirect emissions (N2O),2003,kt,4.4402
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (N2O),2003,kt,7.456
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) from CH4 (AR5),2003,kt,4116.6524
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) from N2O (AR5),2003,kt,1975.84
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) (AR5),2003,kt,6092.4924
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CH4),2004,kt,146.9757
United Kingdom of Great Britain and Northern Ireland,Manure Management,Direct emissions (N2O),2004,kt,5.0867000000000004
United Kingdom of Great Britain and Northern Ireland,Manure Management,Indirect emissions (N2O),2004,kt,4.4461
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (N2O),2004,kt,7.4406
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) from CH4 (AR5),2004,kt,4115.3196
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) from N2O (AR5),2004,kt,1971.759
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) (AR5),2004,kt,6087.0786
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CH4),2005,kt,144.3503
United Kingdom of Great Britain and Northern Ireland,Manure Management,Direct emissions (N2O),2005,kt,5.057
United Kingdom of Great Britain and Northern Ireland,Manure Management,Indirect emissions (N2O),2005,kt,4.4181
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (N2O),2005,kt,7.3878
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) from CH4 (AR5),2005,kt,4041.8084
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) from N2O (AR5),2005,kt,1957.767
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) (AR5),2005,kt,5999.5754
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CH4),2006,kt,142.9342
United Kingdom of Great Britain and Northern Ireland,Manure Management,Direct emissions (N2O),2006,kt,4.976
United Kingdom of Great Britain and Northern Ireland,Manure Management,Indirect emissions (N2O),2006,kt,4.3549
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (N2O),2006,kt,7.2779
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) from CH4 (AR5),2006,kt,4002.1576
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) from N2O (AR5),2006,kt,1928.6435
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CO2eq) (AR5),2006,kt,5930.8011
United Kingdom of Great Britain and Northern Ireland,Manure Management,Emissions (CH4),2007,kt,139.9278
